"","V1","V2","V3","filter"
"491",-0.06946,0.138218,-0.329206,-0.260448
"492",-0.0562565,0.0862778,-0.290199,-0.2601777
"493",-0.0599115,0.0791673,-0.279393,-0.2601372
"494",-0.0750157,0.0855771,-0.270523,-0.2599616
"495",-0.00502502,0.258834,-0.513414,-0.25960502
"496",0.0210975,0.240343,-0.520422,-0.2589815
"497",0.0261879,0.241362,-0.525628,-0.2580781
"498",-0.0862083,0.158037,-0.329523,-0.2576943
"499",0.00580596,0.272784,-0.536225,-0.25763504
"500",0.0254151,0.261977,-0.544788,-0.2573959
"501",-0.0905617,0.15941,-0.325812,-0.2569637
"502",0.0121805,0.24516,-0.513579,-0.2562385
"503",-0.0701482,0.154287,-0.340327,-0.2561882
"504",-0.0819242,0.100949,-0.275014,-0.2559892
"505",-0.0877942,0.121772,-0.289766,-0.2557882
"506",-0.0690153,0.085337,-0.272052,-0.2557303
"507",0.0636018,-0.00311605,-0.315843,-0.25535725
"508",0.0595832,-0.00379062,-0.311062,-0.25526942
"509",-0.0886351,0.133268,-0.299888,-0.2552551
"510",-0.0627044,0.124307,-0.316538,-0.2549354
"511",0.059257,-0.00165154,-0.312283,-0.25467754
"512",0.0636087,-0.00074573,-0.317438,-0.25457503
"513",-0.059022,0.112998,-0.308288,-0.254312
"514",-0.0567858,0.0965325,-0.293887,-0.2541403
"515",-0.089647,0.146028,-0.310043,-0.253662
"516",-0.0792094,0.173025,-0.347438,-0.2536224
"517",-0.0834558,0.112402,-0.282445,-0.2534988
"518",0.0594414,0.00257355,-0.315493,-0.25347805
"519",-0.067714,0.139765,-0.3253,-0.253249
"520",-0.0633823,0.0856433,-0.27531,-0.253049
"521",-0.0819098,0.173801,-0.344913,-0.2530218
"522",-0.0562679,0.0863664,-0.282865,-0.2527665
"523",0.0640867,0.00387679,-0.320628,-0.25266451
"524",0.026817,0.240655,-0.519845,-0.252373
"525",-0.0917032,0.161218,-0.32156,-0.2520452
"526",-0.0591185,0.0860364,-0.278936,-0.2520181
"527",0.0361953,0.245619,-0.533791,-0.2519767
"528",-0.0580995,0.105757,-0.298975,-0.2513175
"529",-0.0683534,0.155325,-0.338157,-0.2511854
"530",0.00293689,0.277818,-0.531909,-0.25115411
"531",0.0563262,-0.00421701,-0.303249,-0.25113981
"532",-0.0756717,0.172797,-0.348245,-0.2511197
"533",0.0693389,-0.00216749,-0.318007,-0.25083559
"534",0.0557178,-0.00214329,-0.30422,-0.25064549
"535",0.0314023,0.262043,-0.543918,-0.2504727
"536",0.0355463,0.240729,-0.52645,-0.2501747
"537",0.0555906,0.00186867,-0.307328,-0.24986873
"538",0.0695882,0.00035844,-0.319577,-0.24963036
"539",0.00025712,0.279893,-0.529711,-0.24956088
"540",-0.0759216,0.100892,-0.274484,-0.2495136
"541",-0.00187356,0.281719,-0.528453,-0.24860756
"542",-0.0034559,0.283299,-0.528128,-0.2482849
"543",-0.0832646,0.122833,-0.28775,-0.2481816
"544",-0.0828787,0.17533,-0.340102,-0.2476507
"545",-0.00575404,0.282474,-0.524266,-0.24754604
"546",-0.0857626,0.135245,-0.297022,-0.2475396
"547",-0.0723372,0.172955,-0.348135,-0.2475172
"548",-0.0779864,0.112961,-0.281974,-0.2469994
"549",0.0705207,0.0052636,-0.322501,-0.2467167
"550",0.00286294,0.257138,-0.506475,-0.24647406
"551",-0.0691217,0.156978,-0.334277,-0.2464207
"552",0.0168266,0.24678,-0.50997,-0.2463634
"553",-0.0595619,0.116211,-0.302756,-0.2461069
"554",0.0610134,0.0141768,-0.321212,-0.2460218
"555",-0.0611596,0.126892,-0.311663,-0.2459306
"556",-0.0573968,0.0989431,-0.287468,-0.2459217
"557",-0.0875769,0.14831,-0.306562,-0.2458289
"558",-0.0903243,0.177578,-0.332935,-0.2456813
"559",-0.0700073,0.100531,-0.275791,-0.2452673
"560",-0.0856815,0.176591,-0.33611,-0.2452005
"561",0.0404105,0.242028,-0.527597,-0.2451585
"562",-0.0595522,0.108509,-0.293653,-0.2446962
"563",-0.0905692,0.163288,-0.317289,-0.2445702
"564",0.0567762,0.0128592,-0.313911,-0.2442756
"565",0.0658589,0.0155542,-0.325342,-0.2439289
"566",-0.0637872,0.141165,-0.32093,-0.2435522
"567",-0.060008,0.0994058,-0.282825,-0.2434272
"568",-0.00180217,0.264261,-0.505758,-0.24329917
"569",-0.0642212,0.099894,-0.278928,-0.2432552
"570",0.0543602,-0.00448059,-0.293087,-0.24320739
"571",0.0196561,0.246934,-0.509684,-0.2430939
"572",-0.0692023,0.173501,-0.347105,-0.2428063
"573",-0.0722723,0.112674,-0.283056,-0.2426543
"574",-0.00591469,0.279542,-0.516177,-0.24254969
"575",0.0535459,-0.00250665,-0.293579,-0.24253975
"576",0.0530983,0.00166633,-0.297255,-0.24249037
"577",-0.0782481,0.123364,-0.287123,-0.2420071
"578",0.0380348,0.250517,-0.530531,-0.2419792
"579",-0.0919367,0.179093,-0.328823,-0.2416667
"580",-0.062075,0.110147,-0.28923,-0.241158
"581",0.0765826,-0.00156194,-0.31608,-0.24105934
"582",-0.0821171,0.136434,-0.295244,-0.2409271
"583",-0.00902392,0.277625,-0.50949,-0.24088892
"584",-0.0776342,0.192707,-0.355777,-0.2407042
"585",0.00747129,0.256242,-0.504268,-0.24055471
"586",-0.0663165,0.111535,-0.285698,-0.2404795
"587",-0.0805188,0.193296,-0.353,-0.2402228
"588",-0.0611031,0.118769,-0.297859,-0.2401931
"589",0.0224856,0.247088,-0.509399,-0.2398254
"590",0.0770435,0.00104576,-0.317601,-0.23951174
"591",-0.0676761,0.158601,-0.330399,-0.2394741
"592",0.0117729,0.292492,-0.543417,-0.2391521
"593",0.0348137,0.266194,-0.540059,-0.2390513
"594",0.0535348,0.0129801,-0.305232,-0.2387171
"595",-0.0851755,0.150335,-0.303733,-0.2385735
"596",-0.0615342,0.129935,-0.306916,-0.2385152
"597",0.0624493,0.0217164,-0.322369,-0.2382033
"598",0.0279037,0.246016,-0.511994,-0.2380743
"599",-0.0741817,0.192452,-0.356344,-0.2380737
"600",-0.0730225,0.123131,-0.287969,-0.2378605
"601",-0.0677081,0.174481,-0.344508,-0.2377351
"602",0.0721654,0.0168292,-0.326522,-0.2375274
"603",0.0581732,0.0201164,-0.315676,-0.2373864
"604",0.0625192,0.0225502,-0.322449,-0.2373796
"605",0.00694025,0.295714,-0.539957,-0.23730275
"606",-0.0887195,0.165205,-0.313466,-0.2369805
"607",0.0379428,0.244126,-0.519009,-0.2369402
"608",0.0582654,0.0208925,-0.315902,-0.2367441
"609",-0.0636205,0.120678,-0.293601,-0.2365435
"610",0.00981611,0.255959,-0.502274,-0.23649889
"611",0.0620579,0.0250084,-0.323354,-0.2362877
"612",0.0575432,0.0231845,-0.316973,-0.2362453
"613",0.0780344,0.00665083,-0.320491,-0.23580577
"614",-0.0675947,0.122131,-0.290302,-0.2357657
"615",0.0670391,0.0231422,-0.325799,-0.2356177
"616",-0.0624203,0.143233,-0.316359,-0.2355463
"617",-0.0776864,0.136833,-0.294564,-0.2354174
"618",0.0159787,0.252883,-0.503945,-0.2350833
"619",-0.0819481,0.194476,-0.347414,-0.2348861
"620",0.072774,-0.0037942,-0.303826,-0.2348462
"621",-0.0914221,0.180928,-0.324338,-0.2348321
"622",0.0670774,0.0239988,-0.32583,-0.2347538
"623",0.0683747,-0.00438305,-0.29839,-0.23439835
"624",-0.070999,0.192606,-0.356005,-0.234398
"625",-0.0900232,0.195819,-0.340146,-0.2343502
"626",0.00989717,0.256287,-0.50049,-0.23430583
"627",0.0540224,-0.00465741,-0.282982,-0.23361701
"628",0.0427436,0.249465,-0.525573,-0.2333644
"629",-0.0630567,0.132497,-0.302786,-0.2333457
"630",0.0581585,0.0256853,-0.317122,-0.2332782
"631",0.0670047,0.0265577,-0.326757,-0.2331946
"632",0.0523295,0.0016737,-0.287064,-0.2330608
"633",-0.0688947,0.175939,-0.340076,-0.2330317
"634",-0.0851141,0.195316,-0.343131,-0.2329291
"635",0.0626051,0.0273553,-0.322832,-0.2328716
"636",0.0530212,-0.0027019,-0.283078,-0.2327587
"637",0.054646,0.0196556,-0.306942,-0.2326404
"638",0.0538315,0.0221713,-0.308528,-0.2325252
"639",0.0399494,0.255732,-0.528117,-0.2324356
"640",0.0175566,0.292977,-0.542878,-0.2323444
"641",0.0843963,-0.0005885,-0.316149,-0.2323412
"642",-0.081935,0.151549,-0.301929,-0.232315
"643",0.0546964,0.0202919,-0.307194,-0.2322057
"644",0.00093081,0.26746,-0.500508,-0.23211719
"645",0.0187178,0.253032,-0.503669,-0.2319192
"646",-0.0733641,0.136679,-0.295051,-0.2317361
"647",-0.0793225,0.209918,-0.362301,-0.2317055
"648",-0.0761065,0.210333,-0.365839,-0.2316125
"649",-0.00652188,0.277652,-0.502134,-0.23100388
"650",-0.0921145,0.197114,-0.335966,-0.2309665
"651",0.0516168,0.0138309,-0.296319,-0.2308713
"652",0.0411751,0.247872,-0.519737,-0.2306899
"653",0.0542522,0.0244693,-0.309292,-0.2305705
"654",0.010299,0.257298,-0.498142,-0.230545
"655",-0.0657101,0.134575,-0.299285,-0.2304201
"656",-0.0640045,0.160199,-0.326516,-0.2303215
"657",0.0851054,0.00213545,-0.31745,-0.23020915
"658",0.066954,0.0286874,-0.32574,-0.2300986
"659",-0.0691511,0.135968,-0.29671,-0.2298931
"660",-0.0680925,0.193169,-0.354758,-0.2296815
"661",0.0728756,0.0245701,-0.326768,-0.2293223
"662",-0.08615,0.166973,-0.310093,-0.22927
"663",0.0204537,0.293135,-0.542586,-0.2289973
"664",-0.0626524,0.145899,-0.312003,-0.2287564
"665",0.0214569,0.253181,-0.503393,-0.2287551
"666",-0.0726479,0.210393,-0.366378,-0.2286329
"667",0.0728873,0.0254402,-0.32682,-0.2284925
"668",0.0800955,-0.00305447,-0.304937,-0.22789597
"669",-0.0898228,0.182627,-0.320082,-0.2272778
"670",-0.0817682,0.209687,-0.355137,-0.2272182
"671",-0.0778481,0.151945,-0.301163,-0.2270661
"672",0.00306725,0.30267,-0.532524,-0.22678675
"673",0.0729593,0.0279659,-0.327685,-0.2267598
"674",-0.0906793,0.209788,-0.345868,-0.2267593
"675",0.0669437,-0.00478335,-0.288881,-0.22672065
"676",0.0155011,0.256854,-0.499053,-0.2266979
"677",0.0798478,0.0177407,-0.324128,-0.2265395
"678",-0.0677522,0.177438,-0.335955,-0.2262692
"679",0.00317271,0.268422,-0.497665,-0.22607029
"680",0.0516147,0.0233767,-0.300816,-0.2258246
"681",0.0526385,0.0207094,-0.299108,-0.2257601
"682",-0.0855241,0.20999,-0.350137,-0.2256711
"683",0.0233507,0.293293,-0.542294,-0.2256503
"684",0.0526582,0.021325,-0.299419,-0.2254358
"685",0.0110223,0.258994,-0.495229,-0.2252127
"686",0.0861376,0.00857865,-0.319843,-0.22512675
"687",0.00499782,0.266189,-0.496143,-0.22495618
"688",-0.0695205,0.210617,-0.365852,-0.2247555
"689",-0.06696,0.193999,-0.351686,-0.224647
"690",-0.0922624,0.198945,-0.331188,-0.2245054
"691",0.0927771,0.00083223,-0.318047,-0.22443767
"692",0.0519408,0.0254457,-0.301798,-0.2244115
"693",-0.00573016,0.307133,-0.525743,-0.22434016
"694",-0.00810392,0.305519,-0.521733,-0.22431792
"695",-0.0641834,0.148218,-0.308194,-0.2241594
"696",0.0180117,0.25699,-0.4988,-0.2237983
"697",-0.093314,0.210514,-0.340993,-0.223793
"698",0.0727288,0.0302372,-0.326756,-0.22379
"699",0.0551621,-0.00480607,-0.274089,-0.22373297
"700",0.0045285,0.267999,-0.496209,-0.2236815
"701",0.0061712,0.265407,-0.495169,-0.2235908
"702",0.0377098,0.249966,-0.511186,-0.2235102
"703",-0.0739569,0.151897,-0.301414,-0.2234739
"704",-0.0786743,0.226625,-0.371305,-0.2233543
"705",0.0419388,0.261268,-0.526546,-0.2233392
"706",-0.0925785,0.21975,-0.350397,-0.2232255
"707",0.0356527,0.274408,-0.533216,-0.2231553
"708",0.0530347,0.00198496,-0.277981,-0.22296134
"709",-0.0865971,0.222343,-0.358663,-0.2229171
"710",-0.0627506,0.162069,-0.322227,-0.2229086
"711",-0.0044832,0.307157,-0.525494,-0.2228202
"712",-0.0828837,0.168121,-0.307943,-0.2227057
"713",0.0540653,-0.00285787,-0.273867,-0.22265957
"714",-0.0819416,0.225004,-0.365481,-0.2224186
"715",-0.00261268,0.306915,-0.526231,-0.22192868
"716",-0.0968021,0.219348,-0.344389,-0.2218431
"717",-0.0669991,0.15018,-0.304942,-0.2217611
"718",-0.00011403,0.306409,-0.52796,-0.22166503
"719",0.0511235,0.0150724,-0.287837,-0.2216411
"720",-0.00375267,0.279018,-0.496905,-0.22163967
"721",-0.0751713,0.227771,-0.37422,-0.2216203
"722",-0.070262,0.151406,-0.302685,-0.221541
"723",0.0937609,0.00370584,-0.318962,-0.22149526
"724",0.0602182,0.0312692,-0.312909,-0.2214216
"725",0.0153934,0.258689,-0.495301,-0.2212186
"726",0.0119529,0.260102,-0.492977,-0.2209221
"727",0.0205222,0.257127,-0.498547,-0.2208978
"728",0.0569268,0.0301678,-0.307859,-0.2207644
"729",-0.0686496,0.195146,-0.3466,-0.2201036
"730",-0.0667237,0.211009,-0.364256,-0.2199707
"731",0.00804914,0.265659,-0.493286,-0.21957786
"732",0.080044,0.0259583,-0.325347,-0.2193447
"733",0.0877422,-0.00233458,-0.304719,-0.21931138
"734",0.0291531,0.293439,-0.541664,-0.2190719
"735",-0.0871347,0.184194,-0.316055,-0.2189957
"736",0.064412,0.0322665,-0.315673,-0.2189945
"737",-0.00877124,0.302505,-0.512669,-0.21893524
"738",0.0175383,0.258806,-0.495084,-0.2187397
"739",0.0800503,0.0268296,-0.325425,-0.2185451
"740",-0.0122809,0.299487,-0.505693,-0.2184869
"741",0.0550917,0.0291863,-0.302428,-0.21815
"742",-0.094009,0.211944,-0.33594,-0.218005
"743",-0.0716481,0.228293,-0.374544,-0.2178991
"744",0.0508187,0.0249455,-0.293264,-0.2174998
"745",-0.0642828,0.178968,-0.332145,-0.2174598
"746",-0.0991734,0.230062,-0.348314,-0.2174254
"747",0.0519556,0.0221932,-0.291504,-0.2173552
"748",-0.0789095,0.168654,-0.307019,-0.2172745
"749",0.0512017,0.0261582,-0.294498,-0.2171381
"750",0.0519475,0.0227978,-0.291849,-0.2171037
"751",0.0800483,0.029271,-0.326339,-0.2170197
"752",0.0267971,0.256883,-0.500562,-0.2168819
"753",0.0159077,0.259863,-0.492629,-0.2168583
"754",0.0688931,-0.00499345,-0.280718,-0.21681835
"755",-0.0909708,0.200574,-0.326405,-0.2168018
"756",0.0680311,0.0340742,-0.318775,-0.2166697
"757",-0.097877,0.21997,-0.338757,-0.216664
"758",-0.0629034,0.164154,-0.317883,-0.2166324
"759",0.0196833,0.258922,-0.494868,-0.2162627
"760",0.0986484,0.00124654,-0.316116,-0.21622106
"761",-0.0934914,0.233213,-0.355748,-0.2160264
"762",0.0436474,0.26277,-0.52231,-0.2158926
"763",0.0172161,0.259935,-0.492497,-0.2153459
"764",0.0263277,0.257181,-0.498833,-0.2153243
"765",0.0294476,0.257437,-0.502053,-0.2151684
"766",0.0875771,0.0199274,-0.322586,-0.2150815
"767",-0.0656623,0.210805,-0.360012,-0.2148693
"768",0.0948189,0.0111438,-0.320372,-0.2144093
"769",0.0108337,0.265989,-0.491183,-0.2143603
"770",0.0797159,0.0316402,-0.325556,-0.2141999
"771",0.0156358,0.260754,-0.490413,-0.2140232
"772",0.0185246,0.260006,-0.492366,-0.2138354
"773",-0.0684715,0.228772,-0.373893,-0.2135925
"774",-0.0678618,0.196305,-0.341979,-0.2135358
"775",-0.0749702,0.168767,-0.307092,-0.2132952
"776",-0.100881,0.230101,-0.342406,-0.213186
"777",0.0253605,0.258118,-0.496624,-0.2131455
"778",0.0421518,0.260578,-0.515676,-0.2129462
"779",0.0997708,0.00413482,-0.316764,-0.21285838
"780",-0.00071619,0.281729,-0.493804,-0.21279119
"781",0.0546015,0.0294209,-0.296583,-0.2125606
"782",0.0169443,0.260825,-0.490281,-0.2125117
"783",0.0592384,-0.0047659,-0.266971,-0.2124985
"784",-0.0645153,0.165975,-0.313955,-0.2124953
"785",0.0724729,0.0360835,-0.320775,-0.2122186
"786",-0.0838624,0.185256,-0.313487,-0.2120934
"787",0.0370477,0.279674,-0.52847,-0.2117483
"788",-0.0101289,0.297086,-0.498434,-0.2114769
"789",0.0565267,0.00273962,-0.270604,-0.21133768
"790",0.0581902,-0.00279539,-0.266428,-0.21103319
"791",0.0182527,0.260896,-0.490149,-0.2110003
"792",0.0533325,0.0164369,-0.28062,-0.2108506
"793",-0.0710685,0.16846,-0.308163,-0.2107715
"794",-0.0675813,0.16753,-0.310452,-0.2105033
"795",0.0238942,0.259694,-0.493932,-0.2103438
"796",-0.0631009,0.180626,-0.327852,-0.2103269
"797",0.0342795,0.258847,-0.503308,-0.2101815
"798",0.0923837,-0.00223122,-0.300291,-0.21013852
"799",-0.0927025,0.213323,-0.330629,-0.2100085
"800",-0.0670484,0.21051,-0.353006,-0.2095444
"801",0.0224205,0.260671,-0.491922,-0.2088305
"802",0.0524908,0.0253183,-0.286616,-0.2088069
"803",-0.0654795,0.228921,-0.372138,-0.2086965
"804",0.0526753,0.026536,-0.287807,-0.2085957
"805",0.102244,0.00103015,-0.311706,-0.20843185
"806",0.0875898,0.0276123,-0.323371,-0.2081689
"807",0.0536089,0.0237975,-0.285446,-0.2080396
"808",0.0872345,0.0282667,-0.323518,-0.2080168
"809",0.0536133,0.023446,-0.285055,-0.2079957
"810",0.0145227,0.266407,-0.488853,-0.2079233
"811",0.0009611,0.282953,-0.491815,-0.2079009
"812",-0.0882254,0.201998,-0.321621,-0.2078484
"813",-0.0958286,0.220764,-0.332362,-0.2074266
"814",0.0328171,0.297127,-0.537353,-0.2074089
"815",0.0869097,0.0303084,-0.324514,-0.2072959
"816",-0.0842016,0.238751,-0.361706,-0.2071566
"817",0.00127865,0.28268,-0.490933,-0.20697435
"818",-0.0800076,0.185813,-0.312379,-0.2065736
"819",-0.0749367,0.242294,-0.373693,-0.2063357
"820",-0.0789178,0.241595,-0.36849,-0.2058128
"821",0.00311462,0.281279,-0.490156,-0.20576238
"822",0.016471,0.266513,-0.488656,-0.205672
"823",0.0557245,0.0298969,-0.291016,-0.2053946
"824",0.07517,-0.00488729,-0.275651,-0.20536829
"825",-0.0645951,0.197474,-0.337827,-0.2049481
"826",-0.0984242,0.229313,-0.335789,-0.2049002
"827",0.100588,0.0121097,-0.317552,-0.2048543
"828",0.103383,0.00372047,-0.311923,-0.20481953
"829",0.0389976,0.282002,-0.525805,-0.2048054
"830",0.0866309,0.0324549,-0.323722,-0.2046362
"831",-0.0640775,0.227633,-0.368033,-0.2044775
"832",0.00647065,0.278744,-0.489487,-0.20427235
"833",-0.0707712,0.24241,-0.37581,-0.2041712
"834",-0.0631632,0.182367,-0.323345,-0.2041412
"835",0.0431619,0.261455,-0.508556,-0.2039391
"836",-0.100949,0.240067,-0.342978,-0.20386
"837",0.0789023,0.0375537,-0.320229,-0.203773
"838",0.0590305,0.0420282,-0.304825,-0.2037663
"839",0.095546,0.0222968,-0.321493,-0.2036502
"840",0.0184193,0.266619,-0.48846,-0.2034217
"841",0.00597777,0.327422,-0.536795,-0.20339523
"842",-0.0986352,0.242907,-0.347624,-0.2033522
"843",-0.00731931,0.297402,-0.493385,-0.20330231
"844",0.0104235,0.326816,-0.540533,-0.2032935
"845",0.0620757,0.0436638,-0.308614,-0.2028745
"846",-0.0663642,0.211209,-0.347375,-0.2025302
"847",-0.0760318,0.18602,-0.312246,-0.2022578
"848",0.0574503,0.0409338,-0.300378,-0.2019939
"849",0.0225213,0.266625,-0.490004,-0.2008577
"850",0.0100012,0.277447,-0.488223,-0.2007748
"851",-0.0849828,0.202944,-0.31857,-0.2006088
"852",-0.0070241,0.330384,-0.523905,-0.2005451
"853",0.0660093,-0.00463278,-0.261806,-0.20042948
"854",-0.0669507,0.242105,-0.375523,-0.2003687
"855",-0.00992128,0.329272,-0.519687,-0.20033628
"856",-0.064055,0.22508,-0.361287,-0.200262
"857",-0.0648684,0.18388,-0.319197,-0.2001854
"858",-0.092915,0.246874,-0.353867,-0.199908
"859",0.0950308,-0.00264385,-0.292195,-0.19980805
"860",-0.0893835,0.214648,-0.325071,-0.1998065
"861",0.105038,0.00076804,-0.305425,-0.19961896
"862",0.0406263,0.284034,-0.524169,-0.1995087
"863",0.066091,0.0452154,-0.310704,-0.1993976
"864",0.0256878,0.266619,-0.491508,-0.1992012
"865",-0.0719342,0.185881,-0.313091,-0.1991442
"866",0.0581701,0.0179404,-0.274721,-0.1986105
"867",0.0626838,0.0037762,-0.265013,-0.198553
"868",0.0563212,0.0260045,-0.280813,-0.1984873
"869",0.027919,0.26659,-0.492977,-0.198468
"870",-0.0682122,0.185168,-0.31541,-0.1984542
"871",0.0562651,0.0272255,-0.281941,-0.1984504
"872",0.065136,-0.00261395,-0.260961,-0.19843895
"873",-0.00519019,0.329976,-0.523222,-0.19843619
"874",0.0575234,0.0243507,-0.28008,-0.1982059
"875",0.057606,0.0240013,-0.279715,-0.1981077
"876",0.00236716,0.32912,-0.529369,-0.19788184
"877",-0.0634911,0.1989,-0.333235,-0.1978261
"878",0.0945806,0.0289534,-0.32116,-0.197626
"879",0.0156983,0.327274,-0.540574,-0.1976017
"880",-0.0994155,0.238678,-0.336834,-0.1975715
"881",0.0573392,0.0403897,-0.295291,-0.1975621
"882",0.0379161,0.266422,-0.501754,-0.1974159
"883",0.0944001,0.0296254,-0.321177,-0.1971515
"884",0.0291717,0.267505,-0.493706,-0.1970293
"885",0.0693108,0.0472728,-0.313601,-0.1970174
"886",0.103791,0.011818,-0.312427,-0.196818
"887",-0.00306435,0.329823,-0.523576,-0.19681735
"888",-0.0740874,0.250992,-0.373587,-0.1966824
"889",0.0584841,0.0305968,-0.285744,-0.1966631
"890",-0.0911696,0.22133,-0.326417,-0.1962566
"891",-0.0635957,0.24173,-0.374343,-0.1962087
"892",0.0943777,0.031593,-0.321926,-0.1959553
"893",0.041933,0.285771,-0.523552,-0.195848
"894",0.0848711,0.0380594,-0.318646,-0.1957155
"895",0.106125,0.00339155,-0.305223,-0.19570645
"896",-0.00064912,0.32993,-0.524962,-0.19568112
"897",0.0833921,-0.00462429,-0.274437,-0.19566919
"898",-0.0701434,0.250393,-0.375792,-0.1955424
"899",0.0137042,0.277386,-0.486362,-0.1952718
"900",-0.0812476,0.203414,-0.317248,-0.1950816
"901",0.0294475,0.269355,-0.493697,-0.1948945
"902",0.0183114,0.327418,-0.540314,-0.1945846
"903",-0.0775973,0.251707,-0.368635,-0.1945253
"904",0.0936915,0.0333806,-0.321144,-0.1940719
"905",0.0338654,0.269253,-0.497187,-0.1940686
"906",-0.0110499,0.326757,-0.509748,-0.1940409
"907",0.100856,0.0230496,-0.317903,-0.1939974
"908",-0.00385916,0.300448,-0.490558,-0.19396916
"909",0.0728941,0.0488202,-0.315639,-0.1939247
"910",0.0310126,0.269937,-0.494859,-0.1939094
"911",-0.0829448,0.250545,-0.361509,-0.1939088
"912",-0.0636779,0.222955,-0.353046,-0.1937689
"913",-0.0636951,0.211974,-0.341847,-0.1935681
"914",0.0156227,0.27749,-0.486169,-0.1930563
"915",0.0951782,-0.00334156,-0.28478,-0.19294336
"916",-0.0926688,0.228225,-0.328296,-0.1927398
"917",-0.014773,0.32439,-0.502346,-0.192729
"918",-0.0858955,0.215423,-0.321666,-0.1921385
"919",-0.0611527,0.241606,-0.372479,-0.1920257
"920",0.0585281,0.0401287,-0.290551,-0.1918942
"921",0.0908557,-0.00405137,-0.278433,-0.19162867
"922",0.0209246,0.327562,-0.540054,-0.1915674
"923",-0.063495,0.200536,-0.328391,-0.19135
"924",0.0175411,0.277595,-0.485976,-0.1908399
"925",0.0434917,0.285156,-0.519301,-0.1906533
"926",0.0343516,0.304382,-0.529385,-0.1906514
"927",-0.065498,0.249865,-0.37485,-0.190483
"928",-0.0772439,0.203651,-0.316883,-0.1904759
"929",-0.100449,0.250219,-0.340192,-0.190422
"930",-0.0977245,0.25266,-0.344825,-0.1898895
"931",0.107502,0.00023104,-0.297536,-0.18980296
"932",0.0740938,-0.00452516,-0.258669,-0.18910036
"933",-0.0603964,0.240569,-0.368756,-0.1885834
"934",0.0994342,0.0296648,-0.317537,-0.188438
"935",-0.00198596,0.302177,-0.488496,-0.18830496
"936",-0.0863776,0.221651,-0.323333,-0.1880596
"937",0.0630391,0.0253012,-0.276316,-0.1879757
"938",0.0992476,0.0303325,-0.317533,-0.1879529
"939",0.0615882,0.0282433,-0.277765,-0.1879335
"940",0.0618608,0.0270344,-0.276726,-0.1878308
"941",0.063192,0.0249699,-0.275979,-0.1878171
"942",0.0782071,0.0494936,-0.315506,-0.1878053
"943",0.0215119,0.278074,-0.487062,-0.1874761
"944",-0.06533,0.20193,-0.323919,-0.187319
"945",0.105907,0.0113705,-0.304572,-0.1872945
"946",0.0905705,0.0381495,-0.315924,-0.187204
"947",0.0627855,0.0317139,-0.281548,-0.1870486
"948",-0.0735784,0.257503,-0.370947,-0.1870224
"949",-0.0917803,0.255379,-0.350562,-0.1869633
"950",-0.0822619,0.215678,-0.320373,-0.1869569
"951",0.0423534,0.282171,-0.51131,-0.1867856
"952",-0.0729677,0.203659,-0.317471,-0.1867797
"953",0.0644097,0.0198272,-0.270834,-0.1865971
"954",0.0734718,-0.00245499,-0.257578,-0.18656119
"955",-0.00170965,0.302587,-0.487197,-0.18631965
